B,d1,d2,d3,d4,d5,d6
0.5850000000000004,0.598851994979622,0.9540822524500783,0.9973905816770365,1.3432357572499853,1.3588346985031254,1.420770574577018
0.5860000000000004,0.601645920728556,0.9563155795525038,1.0000063739186746,1.3453148776784953,1.3611637660245872,1.4236300243482205
0.5870000000000004,0.604447258693412,0.9585575553100494,1.00262777487087,1.3474010123606845,1.3634997055433722,1.4264935505148468
0.5880000000000004,0.6072559301123519,0.9608081125289356,1.0052547402379268,1.3494941253727433,1.3658424633517807,1.4293611162463655
0.5890000000000004,0.610071857209693,0.9630671846257197,1.0078872262431258,1.3515941808933345,1.3681919863760506,1.4322326852098737
0.5900000000000004,0.6128949631843579,0.9653347056237003,1.0105251896210863,1.353701143211726,1.370548222163828,1.435108221562503
0.5910000000000004,0.6157251721983226,0.9676106101491193,1.0131685876101422,1.3558149767351342,1.372911118872194,1.4379876899438955
0.5920000000000004,0.6185624093652109,0.9698948334272881,1.0158173779449502,1.3579356459954415,1.3752806252562984,1.440871055468877
0.5930000000000004,0.6214066007388386,0.9721873112785584,1.0184715188492888,1.3600631156552296,1.3776566906584886,1.4437582837202303
0.5940000000000004,0.6242576733018605,0.9744879801141622,1.0211309690289045,1.3621973505132559,1.3800392649978868,1.4466493407415673
0.5950000000000004,0.6271155549544822,0.9767967769319625,1.0237956876645935,1.3643383155094444,1.382428298760427,1.4495441930303645
0.5960000000000004,0.6299801745031832,0.9791136393121675,1.026465634405314,1.3664859757293488,1.384823742989223,1.4524428075310833
0.5970000000000004,0.6328514616495955,0.9814385054128678,1.0291407693615646,1.3686402964082482,1.3872255492754118,1.4553451516284461
0.5980000000000004,0.6357293469793888,0.9837713139655779,1.031821053098728,1.3708012429347765,1.3896336697491734,1.4582511931407378
0.5990000000000004,0.6386137619512233,0.9861120042707334,1.0345064466306653,1.3729687808542774,1.392048057071177,1.4611609003133363
0.6000000000000004,0.6415046388857935,0.988460516192994,1.0371969114132735,1.3751428758716973,1.3944686644242026,1.4640742418121846
0.6010000000000004,0.6444019109550752,0.9908167901567442,1.0398924093383801,1.3773234938543855,1.3968954455051747,1.466991186717582
0.6020000000000004,0.6473055121713482,0.993180767141272,1.0425929027274563,1.3795106008343474,1.399328354517225,1.4699117045178127
0.6030000000000004,0.6502153773766981,0.9955523886761597,1.045298354325702,1.381704163010495,1.4017673461622024,1.4728357651031168
0.6040000000000004,0.6531314422322403,0.997931596836457,1.0480087272959757,1.383904146750453,1.4042123756331772,1.4757633387595508
0.6050000000000004,0.6560536432077821,1.0003183342380204,1.0507239852131267,1.386110518592373,1.4066633986073835,1.4786943961631565
0.6060000000000004,0.65898191757117,1.0027125440326063,1.0534440920580526,1.3883232452462515,1.4091203712390428,1.481628908373942
0.6070000000000004,0.6619162033782153,1.0051141699031891,1.0561690122121998,1.3905422935954075,1.4115832501526935,1.4845668468302602
0.6080000000000004,0.6648564394622447,1.0075231560590883,1.058898710451908,1.3927676306974934,1.4140519924364305,1.487508183343044
0.6090000000000004,0.6678025654241235,1.0099394472312024,1.061633151942976,1.3949992237855273,1.4165265556353646,1.4904528900902037
0.6100000000000004,0.6707545216220776,1.0123629886671566,1.0643723022351956,1.3972370402687115,1.419006897745307,1.4934009396111438
0.6110000000000004,0.6737122491619143,1.0147937261265643,1.067116127257135,1.39948104773317,1.4214929772065368,1.4963523048013485
0.6120000000000004,0.676675689887011,1.0172316058761464,1.069864593310811,1.4017312139424387,1.4239847528976206,1.4993069589069545
0.6130000000000004,0.6796447863687565,1.0196765746850094,1.0726176670666305,1.4039875068380265,1.42648218412951,1.5022648755195647
0.6140000000000004,0.6826194818967473,1.0221285798198156,1.0753753155582153,1.4062498945397017,1.4289852306396273,1.505226028571002
0.6150000000000004,0.6855997204693924,1.0245875690400386,1.078137506177491,1.4085183453457741,1.4314938525861542,1.5081903923282365
0.6160000000000004,0.6885854467844563,1.0270534905932251,1.080904206669718,1.410792827733296,1.4340080105423887,1.5111579413883316
0.6170000000000004,0.6915766062296971,1.029526293210246,1.0836753851286716,1.4130733103580866,1.4365276654911874,1.5141286506735074
0.6180000000000004,0.6945731448736581,1.0320059261005454,1.0864510099918139,1.4153597620547522,1.43905277881953,1.5171024954261814
0.6190000000000004,0.6975750094566067,1.0344923389475564,1.0892310500356714,1.4176521518366751,1.4415833123132327,1.5200794512042748
0.6200000000000004,0.7005821473814855,1.0369854819038888,1.0920154743711397,1.4199504488957952,1.4441192281516457,1.5230594938763797
0.6210000000000004,0.7035945067050182,1.0394853055868207,1.0948042524389354,1.4222546226024857,1.4466604889025358,1.5260425996171367
0.6220000000000004,0.7066120361288917,1.041991761073584,1.097597354005103,1.4245646425052403,1.4492070575170093,1.5290287449026252
0.6230000000000004,0.7096346849911335,1.0445047998968349,1.1003947491565942,1.4268804783304176,1.4517588973245399,1.5320179065058515
0.6240000000000004,0.7126624032574185,1.0470243740400438,1.1031964082969008,1.4292020999818202,1.4543159720280379,1.5350100614922546
0.6250000000000004,0.7156951415127004,1.0495504359330319,1.10600230214175,1.4315294775403853,1.4568782456990874,1.5380051872153828
0.6260000000000004,0.7187328509527422,1.052082938447386,1.1088124017148502,1.4338625812636305,1.4594456827731523,1.5410032613124933
0.6270000000000004,0.7217754833758825,1.05462183489208,1.111626678343809,1.4362013815852475,1.4620182480449309,1.5440042617003584
0.6280000000000004,0.7248229911748574,1.057167079008929,1.1144451036558678,1.4385458491145169,1.4645959066637637,1.547008166571029
0.6290000000000004,0.7278753273287535,1.0597186249683137,1.1172676495740497,1.4408959546358222,1.467178624129108,1.5500149543877448
0.6300000000000004,0.7309324453949682,1.062276427364706,1.1200942883129947,1.4432516691079673,1.469766366286077,1.5530246038808286
0.6310000000000004,0.733994299501445,1.0648404412124126,1.1229249923751539,1.4456129636636668,1.4723590993210998,1.556037094043754
0.6320000000000005,0.7370608443388207,1.0674106219411712,1.1257597345468113,1.4479798096087713,1.4749567897575062,1.5590524041290852
0.6330000000000005,0.7401320351528149,1.0699869253920369,1.1285984878944575,1.4503521784217384,1.4775594044513998,1.5620705136447448
0.6340000000000005,0.7432078277366809,1.072569307813012,1.1314412257607778,1.4527300417528064,1.4801669105873732,1.565091402350074
0.6350000000000005,0.7462881784236668,1.0751577258549307,1.1342879217611799,1.4551133714233604,1.482779275674405,1.5681150502521213
0.6360000000000005,0.7493730440797073,1.077752136567259,1.137138549780012,1.457502139425145,1.4853964675418165,1.571141437601943
